Document ID,Department,class_ids,text_file
8175112,Finance,9," Comapany Name is Gemini Software Solutions.Job keywords are Accounting,Travel revenue accounting  ,   reconciliations.Job Industry is Travel / Tourism.Other skills required are Travel revenue accounting,reconciliations.Job departments are Finance / Accounts / Tax.Salary provided is .Job Description is as follows : ."
8242715,Finance,9,"Comapany Name is J.J. India Hiring For J.J. India.Job keywords are accounts,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Finance / Accounts / Tax.Salary provided is Rs 2.0  - 3.5 Lakh/Yr.Job Description is as follows : Urgently Required Account Executive. Candidate should have experience of working with any travel Company. Should know Yatra software. Candidate should be Graduate or Post Graduate. Candidate Should have 3-4 yrs of experience in Accounts.Salary: 18K-30K (negotiable as per last salary)Interested candidates can meet at J.J.INDIA, B-108, 2nd Floor, Lajpat Nagar, Part-1, New Delhi-110024 Ph: 9811008929, Email: info@jjindia.co.in&nbsp;."
8131576,Finance,9,"Angel Blues SolutionComapany Name is Angel Blues Solution.Job keywords are Accounting ,   C,p, ate Finance ,   Rep, ting Skills ,  Data Entry Management.Job Industry is Travel / Tourism.Other skills required are p,ate Finance,Rep,ting Skills,Data Entry Management.Job departments are Finance / Accounts / Tax.Salary provided is .Job Description is as follows : ."
8376819,Finance,9,"Comapany Name is J.J. India Hiring For J.J. India.Job keywords are taxation, accounts,yatra,  tally,  gst, travel.Job Industry is Travel / Tourism.Other skills required are yatra,tally,gst,travel.Job departments are Finance / Accounts / Tax.Salary provided is Rs 2.5  - 3.5 Lakh/Yr.Job Description is as follows : Urgently Required Account Executive for Travel Co at Lajpat&nbsp;Nagar. Candidate Should have 2-5 yrs of&nbsp;experience in Accounts in any travel Co. Should have full accounting and taxation knowledge. Should know GST. &nbsp;Should know Yatra softwareGross Salary: 20K-25K (can go up as per last salary)Job Location: Lajpat&nbsp;nagar-IInterested candidates can meet at J.J.INDIA, B-108, 2nd Floor, Lajpat Nagar, Part-1, New Delhi-110024 Ph: 9811008929, Email: info@jjindia.co.in."
7963856,Finance,9,"Leading Shipping and logistics company located in Chenni.Comapany Name is Amrutha Business Solutions.Job keywords are Accounting ,  TDS,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Finance / Accounts / Tax.Salary provided is .Job Description is as follows : ."
8257083,Finance,9,"Colorful Vacations provide travel, tourism related solutions to the free individuals as well as corporate groups. Our company competency lies in designing the best services which is only for you. Agency ensures a vicarious experience of your desired trip before you experience it. To ensure the delivery to be effective and efficient our travel agency involves only the experts from our team who work on their expertise.Comapany Name is Colorful Vacations Private limited.Job keywords are accounting, taxation, tally, accounts,account, handling.Job Industry is Travel / Tourism.Other skills required are account,handling.Job departments are Finance / Accounts / Tax.Salary provided is Rs 50,000  - 1.5 Lakh/Yr.Job Description is as follows : Job Requirements:."
8370866,Finance,9," Comapany Name is Conde Nast India.Job keywords are invoicing , database invoicing.Job Industry is Travel / Tourism.Other skills required are invoicing,database invoicing.Job departments are Finance / Accounts / Tax.Salary provided is .Job Description is as follows : ."
8074101,Finance,9,"NARAYANI HOLIDAYS AND HOSPITALITY was established in the year 2008 by Ms. Princy K D our Managing Director having the main object to provide most efficient and flawless travel services to the tourists visiting to various destinations of Karnataka State. Since then Narayani Holidays and Hospitality has grown constantly adding branch offices in Delhi, Mumbai, Ahmedabad, Pune, Chennai, Hyderabad and Kochi cities.Comapany Name is Narayani Holidays and Hospitality.Job keywords are audit, accounting, taxation, tally,balance, sheet, concepts.Job Industry is Travel / Tourism.Other skills required are balance,sheet,concepts.Job departments are Finance / Accounts / Tax.Salary provided is Rs 3.0  - 3.5 Lakh/Yr.Job Description is as follows : Dear Professional,&nbsp; &nbsp; &nbsp;The role is exciting as it involves handling the Tax Function at a Group level. This being an In house position candidate shall get complete knowledge of taxation system of the organization.&nbsp; &nbsp; &nbsp; Skillsets we would like to see you exhibit, Role specific skillsets: Direct Tax:Roles &amp; Responsibilites:Handling Scrutiny Matters &amp; representation before Tax Authorities&nbsp;TDS return filing periodicallyHandling statutory payments like TDSPreparation of Tax Audit Report U/s 44 AB Firm / Corporate Tax Returns FillingPreparing certificates for making payments to non-residents in Form 15CA/CBMaking Application for Lower TDS &amp; preparation &amp; Submission of necessary data U/s 197Preparing accounts and tax return of individual partners of the firm.&nbsp;Indirect Tax:Making Application for SIES refundHandling Scrutiny / Service Tax Audits &amp; representation before DepartmentService Tax / GST return filling periodicallyHandling Statutory Payments like GST / Service TaxRegards,AshwiniHR TeamNarayani Holidays &amp; Hospitality."
7852728,Finance,9,"Leading Shipping and logistics company located in Chenni.Comapany Name is Amrutha Business Solutions.Job keywords are Accounting ,   TDS ,  Tax  ,  Taxation  ,  Tally,VAT Service.Job Industry is Travel / Tourism.Other skills required are VAT Service.Job departments are Finance / Accounts / Tax.Salary provided is .Job Description is as follows : ."
7960945,Finance,9,"Immigration Overseas Pvt. Ltd28, Tribhuvan Complex, Ishwer Nagar, NFC, New DelhiCANADA, HONG KONG &amp; AUSTRALIA PR Process.Comapany Name is Immigration Overseas Pvt Ltd...Job keywords are auditing, tax, budget,account planning management, accounts payable, industrial disputes, plant design.Job Industry is Travel / Tourism.Other skills required are account planning management,accounts payable,industrial disputes,plant design.Job departments are Audit,Finance / Accounts / Tax.Salary provided is Rs 30  - 42 Lakh/Yr.Job Description is as follows : Examine accounting records and prepare financial statements and reportsDevelop and maintain cost finding, reporting and internal control proceduresMay act as a trustee in bankruptcy proceedingsfor more details &amp; help call @011&nbsp;43445000Salary:USD&nbsp;50,000 - 70,000 P.A. Plus benefitsndustry:Accounting&nbsp;/&nbsp;FinanceFunctional Area:Accounts&nbsp;,&nbsp;Finance&nbsp;,&nbsp;Tax&nbsp;,&nbsp;Company Secretary&nbsp;,&nbsp;AuditRole Category:AccountsRole:Accounts&nbsp;Executive/AccountantEmployment Type:Permanent Job, Full Time."
7992097,Finance,9,"Post Accountant FemaleLocation Kandivali MumbaiQualification  B.ComExperience 1 to 3 yearsSalary Depend upon ExperienceKindly find the COMPANY DETAILS below;Name of Corporate - Season Tours &amp; TravelsNo of employees -11 - 25Weekly off- As per company rulesBonus- As per company rulesPF- As per company rulesMediclaim - As per company rulesCL / SL - After 6 monthsAppraisal- As per performance at regular intervalsDistance from station- 15 mins walking distanceEmployees ratings 4.8 Stars out 5 starts_ (This ratings are been given by employees currently working in this company) _We have a permanent job opening for you. Call back immediately on 8655761268 / 8286695826Or E-mail me immediately on successjobs01@gmail.comComapany Name is Success Manpower Services1.Job keywords are accountant, account.Job Industry is Travel / Tourism.Other skills required are accountant,account.Job departments are Finance / Accounts / Tax.Salary provided is Rs 50,000  - 2.5 Lakh/Yr.Job Description is as follows : Post: Accountant FemaleLocation:&nbsp;Kandivali MumbaiQualification: &nbsp;B.ComExperience 1 to 3 yearsSalary Depend upon ExperienceKindly find the COMPANY DETAILS below;Name of Corporate - Season Tours &amp; TravelsNo of employees - &nbsp;11 - 25Weekly off- As per company rulesBonus- As per company rulesPF- As per company rulesMediclaim - As per company rulesCL / SL - After 6 monthsAppraisal- As per performance at regular intervalsDistance from station- 15 mins walking distanceEmployees ratings 4.8 Stars out 5 starts_ (This ratings are been given by employees currently working in this company) _&nbsp;We have a permanent job opening for you. Call back immediately on 8655761268 / 8286695826Or E-mail me immediately on successjobs01@gmail.com."
7860748,Finance,9," Comapany Name is Panoramic Universal Limited.Job keywords are Tally,Bank  ,  Cash Receipt vouchers.Job Industry is Travel / Tourism.Other skills required are Bank,Cash Receipt vouchers.Job departments are Finance / Accounts / Tax.Salary provided is .Job Description is as follows : ."
8061249,Finance,9," Comapany Name is Talent Hunters Manpower Solutions.Job keywords are store,manager.Job Industry is Travel / Tourism.Other skills required are manager.Job departments are Finance / Accounts / Tax.Salary provided is Rs 2.0  - 3.0 Lakh/Yr.Job Description is as follows : Talent Hunters Hiring for Tours and Travel company :&nbsp;Position: Store Manager-FranchiseeVacancies : 1+1Locations: Mangalore, Tirupati, Gulbarga,BelgaumDepartment: Franchisee&nbsp;Job Requirements :Candidate Specification&middot; Experience of selling products i.e. Group and FIT Packages (International &amp; Domestic).&middot; Knowledge about the company&rsquo;s productsTotal Exp:-Minimum 1 to 5 yrs experience in Travel &amp; Tourism&middot;Education Qualification: Any GraduateShould be from Travel/Tourism industrySalary(CTC):Max4Lacs PA &nbsp;hyderabad,&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Max:-3Lacs PA BangaloreNotice Period:Immediate joinees preferred,If interested you can send me your CV for this E-mail ID-thmumbai@yahoo.co.in/thms.recruiters@gmail.com OR you can call me on this Numbers -9867311024/9168920073.&nbsp;Regards,&nbsp;Pinky&nbsp;&nbsp;&nbsp;&nbsp;."
8035377,Finance,9," Comapany Name is Fly High Recruitment Solution.Job keywords are accounting, tally, accounts,account, handling, concepts.Job Industry is Travel / Tourism.Other skills required are account,handling,concepts.Job departments are Finance / Accounts / Tax.Salary provided is < Rs 50,000  - 3.0 Lakh/Yr.Job Description is as follows : DESIGNATION - ACCOUNTANT (MALE)LOCATION - JAMMU ( KATRA)SALARY -20K TO 25K (ACCOMMODATION + FOOD )CANDIDATE FROM HOTELS BACKGROUND COMPULSORY&nbsp;URGENT VACANCY !!!!&nbsp;Key responsibilities:&nbsp;Interested candidates share their ResumeRegards,Pooja Arora9899241682contact@flyhighrecruitment.com."
8303467,Finance,9,"Amara Resort is the perfect place to experience Manali and its surroundingsAmara Resorts, Manali a Luxurious resort invites you to enjoy the World Class Amenities, Spread over 3,000 Square Yard covered with orchards and fields. Although not away from the town, it is secluded enough to offer sufficient privacy and peace to its guests. Located in Kullu Nagar, Manali Road, it is surrounded with beautiful Mountains &amp; Lush Greenery. Each rooms window and balcony offer a breath-taking &amp; picturesque view to the nature lovers.Our main aim is to provide the world class comfort and privacy to our guests. You can take a walk in the beautiful garden blossoming with flowers and admire its landscapes scenic beauty. The multi-cuisine restaurant serves mouth-watering food that tickles the taste buds of the diners. Buffet meal is served at the restaurant in Indian, Chinese and other cuisines to avail from.The Resort provides 24-Hour Front Desk Service with Luggage Storage, Mini Bar, Full Wi-Fi Coverage throughout the Resort and Car Parking to ensure the greatest comfort and to make your stay unforgettable.We offer 2 types of Accommodation Firstly the Comfort Room &amp; Premium Room Categories and Secondly the Cottages, in which we have 2 Bedroom, 3 Bedroom as well as 4 Bedroom Cottages. Along with these Categories, we also have 2 Amara Suites with Private Sit-Out.Comapany Name is Amara Hotels and Resorts Pvt Ltd.Job keywords are accounting, taxation, tally, accounts,account, handling.Job Industry is Travel / Tourism.Other skills required are account,handling.Job departments are Finance / Accounts / Tax.Salary provided is Rs 1.5  - 2.5 Lakh/Yr.Job Description is as follows : Accounting Experience and computer knowledge, Tally ERP 9 is must to apply for this position. Job involves daily accounting, preparing GST Return,IT Return,documentation and other accounting work.&nbsp; Job location is N.I.T 2 FARIDABAD Contact 9871001494."
8272139,Finance,9,"RIGHT JOBS SOLUTIONSLeading Manpower placement firm,specialized in recruitment.We are in recruitment business &amp; looking after Pan India Recruitment for top corporate client.Comapany Name is RIGHT JOBS  SOLUTIONS..Job keywords are industry, documentation, bar, pm,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Finance / Accounts / Tax.Salary provided is Rs 50,000  - 2.0 Lakh/Yr.Job Description is as follows : Job Opportunity at Virar (west) Mumbai for Travel Industry1) Accountant&bull; Qualification : BCOM Graduate&bull; Experience : 2 Years - TRAVEL INDUSTRY EXPERIENCE MUCH PREFERRED&bull; Age : Below 35 Years&bull; Salary : 15000/- Per month -&nbsp;&bull; Gender : Female Preferable&bull; Working Ours : Mon &ndash; Sat 9:30 Am to 6:30 PM2) Visa Counsellor / Documentation.&bull; Qualification : BCOM Graduate&bull; Experience : 2 Years - TRAVEL INDUSTRY EXPERIENCE MUCH PREFERRED&bull; Age : No Age Bar&bull; Salary : 8000 to 10000 /- Per month - based on candidates caliber.&bull; Gender : no Restriction&bull; Working Ours : Mon &ndash; Sat 9:30 Am to 6:30 PMInterested please share your resume on sachin@rightjobs.org.in."
7754317,Finance,9," Comapany Name is Talent Hunters Manpower Solutions.Job keywords are store,manager.Job Industry is Travel / Tourism.Other skills required are manager.Job departments are Finance / Accounts / Tax.Salary provided is Rs 3.0  - 4.5 Lakh/Yr.Job Description is as follows : Talent Hunters Hiring for Tours and Travel company :&nbsp;Position: Store Manager-FranchiseeLocations: Hyderabad/Vijaywada/Nellore/BelgaumDepartment: Franchisee&nbsp;Job Requirements :Candidate Specification&middot; Experience of selling products i.e. Group and FIT Packages (International &amp; Domestic).&middot; Knowledge about the company&rsquo;s productsTotal Exp:-Minimum 1 to 5 yrs experience in Travel &amp; Tourism&middot;Education Qualification: Any GraduateShould be from Travel/Tourism industrySalary(CTC): Max. up to 5LPANotice Period:Immediate joinees preferred,If interested you can send me your CV for this E-mail ID-spinki248@gmail.com/hr.thms123@gmail.com OR you can call me on this Numbers -9867311024/9168920073.&nbsp;Regards,&nbsp;Pinky&nbsp;&nbsp;&nbsp;&nbsp;."
8126573,Finance,9,"Post Account FemaleLocation Jogeshwari MumbaiQualification B.ComSalary Depend upon ExperienceKindly find the COMPANY DETAILS below;Name of Corporate - Shree Gala Tours &amp; TravelNo of employees -11 - 25Weekly off- As per company rulesBonus- As per company rulesPF- As per company rulesMediclaim - As per company rulesCL / SL - After 3 monthsAppraisal- As per performance at regular intervalsDistance from station- 15 mins walking distanceEmployees ratings 4.8 Stars out 5 starts_ (This ratings are been given by employees currently working in this company) _We have a permanent job opening for you. Call back immediately on 9821185255 / 7710005550Or E-mail me immediately on shreegalatravels@gmail.comComapany Name is Success Manpower Services1.Job keywords are accountant, account.Job Industry is Travel / Tourism.Other skills required are accountant,account.Job departments are Finance / Accounts / Tax.Salary provided is < Rs 50,000  - 2.5 Lakh/Yr.Job Description is as follows : Post: Account FemaleLocation: Jogeshwari MumbaiQualification:&nbsp;B.ComSalary Depend upon ExperienceKindly find the COMPANY DETAILS below;Name of Corporate - Shree Gala Tours &amp; TravelNo of employees -11&nbsp;- 25Weekly off- As per company rulesBonus- As per company rulesPF- As per company rulesMediclaim - As per company rulesCL / SL - After 3 monthsAppraisal- As per performance at regular intervalsDistance from station- 15 mins walking distanceEmployees ratings 4.8 Stars out 5 starts_ (This ratings are been given by employees currently working in this company) _&nbsp;We have a permanent job opening for you. Call back immediately on 9821185255 / 7710005550Or E-mail me immediately on shreegalatravels@gmail.com."
7913470,Finance,9," Comapany Name is HOUSE OF TRAVEL Inc..Job keywords are Proven analytical skills ,   customer relationships.Job Industry is Travel / Tourism.Other skills required are Proven analytical skills,customer relationships.Job departments are Finance / Accounts / Tax.Salary provided is .Job Description is as follows : ."
8402419,Finance,9,"Comapany Name is J.J. India Hiring For J.J. India.Job keywords are visa processing, visa documentation.Job Industry is Travel / Tourism.Other skills required are visa processing,visa documentation.Job departments are Finance / Accounts / Tax.Salary provided is Rs 2.0  - 2.5 Lakh/Yr.Job Description is as follows : Urgently Required visa Executive for Travel Co at Lajpat&nbsp;Nagar. Candidate Should have 2-5 yrs of&nbsp;experience in&nbsp;tours and travel Co and have done visa processing for different countriesGross Salary: Negotiable as per last salaryJob Location: Lajpat&nbsp;nagar-IInterested candidates can meet at J.J.INDIA, B-108, 2nd Floor, Lajpat Nagar, Part-1, New Delhi-110024 Ph: 9811008929, Email: info@jjindia.co.in."
8283534,Finance,9,"pitched databaseComapany Name is Vision Services.Job keywords are Taxation ,  Tally,ERP System.Job Industry is Travel / Tourism.Other skills required are ERP System.Job departments are Finance / Accounts / Tax.Salary provided is .Job Description is as follows : ."
7961017,Finance,9,"Immigration Overseas Pvt. Ltd28, Tribhuvan Complex, Ishwer Nagar, NFC, New DelhiCANADA, HONG KONG &amp; AUSTRALIA PR Process.Comapany Name is Immigration Overseas Pvt Ltd...Job keywords are audit, accounting, systems, finance,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Audit,Finance / Accounts / Tax.Salary provided is Rs 40  - 50 Lakh/Yr.Job Description is as follows : Accountants plan, organise and administer accounting systems for individuals and establishments. Articulating students in accounting firms are included in this unit group.Salary:USD&nbsp;65,000 - 85,000 P.A.Call for inquiry -&nbsp;11 43445000Industry:Accounting&nbsp;/&nbsp;FinanceFunctional Area:Accounts&nbsp;,&nbsp;Finance&nbsp;,&nbsp;Tax&nbsp;,&nbsp;Company Secretary&nbsp;,&nbsp;AuditRole Category:AccountsRole:Accounts ManagerEmployment Type:Permanent Job, Full Time&nbsp;."
7937993,Flight Operations,10,"Golden Orchid Placement ServicesIs one of the largest outsourcing company who works with brands.Golden Orchid is a one-stop destination catering to varied requirements in the field of Job Placement, Content Writing and Publishing in Lucknow, Uttar Pradesh, India.Our company is engaged in rendering Placement Consultancy Services, HR Consultancy Services, Manpower Recruitment Services, Work at Home Services, Content Writing Services, Event Management Services and Publishing Services. We have a team of qualified and experienced professionals to render our diverse services with utmost efficiency, transparency and professionalism.Comapany Name is Golden Orchid Placement Services.Job keywords are recruitment, management,regulatory, compliance, resource, resources, human.Job Industry is Travel / Tourism.Other skills required are regulatory,compliance,resource,resources,human.Job departments are Cabin Crew.Salary provided is Rs 1.5  - 2.0 Lakh/Yr.Job Description is as follows : Plan, direct, and coordinate human resource management activities of an organization to maximize the strategic use of human resources and maintain functions such as employee compensation, recruitment, personnel policies, and regulatory compliance.."
7870556,Flight Operations,10,"Client Of BR ConsultancyComapany Name is Client Of BR Consultancy.Job keywords are Taking , ders from customers.Job Industry is Travel / Tourism.Other skills required are Taking,ders from customers.Job departments are Cabin Crew.Salary provided is .Job Description is as follows : ."
7925167,IT,11,"Synergy Global Technologies Inc.Synergy Global Technologies Inc. is a fast growing global provider of complete Information Technology solutions and services across a number of vertical domains. By using leading edge technologies and highly trained specialists and with our proprietary software products, system integration and our Information Technology enabled services we develop, integrate, deploy, support innovative technology and business process re-engineering solutions changing the future for a better tomorrow for our clients.Comapany Name is Synergy Global Technologies Inc..Job keywords are mysql, apc, tech lead, restful apis, php frameworks, architect, soap, lead frontend developer , mvc oops concepts, varnish ajax, css, redis, cms, drupal, mvc architecture, svn, git, agile methodologies , ui designer, memcache.Job Industry is Travel / Tourism.Other skills required are mysql,apc,tech lead,restful apis,php frameworks,architect,soap,lead frontend developer,mvc oops concepts,varnish ajax,css,redis,cms,drupal,mvc architecture,svn,git,agile methodologies,ui designer,memcache.Job departments are General / Other Software.Salary provided is .Job Description is as follows : We have a job opening for the position ofUI Designer / Architect (Lead Frontend Developer / Architect)@ Bangalore.&nbsp;If interested kindly send your resume @trushna@synergygti.com.Reporting to:&nbsp;CTOEducation:&nbsp;B.Tech / BE*****Male Candidates Only*****Job Description:Mandatory skills:Regards,Trushna Patel7777030374."
7987779,IT,11,"DZIRE HR SERVICE. is a well established and reputed Executive Search and Recruitment Consultant with over 10 Years of excellent track record to our credit. Our Company has a Growth of over 10 times in last 5 years, as we Delivered to each of our Client only the Best every time and always before time. We have got the Reputation of being one of the most Trustworthy, Professional and Dependable Consultant in India..Comapany Name is Dzire Hr Service Pvt. Ltd..Job keywords are .Job Industry is Travel / Tourism.Other skills required are  .Job departments are General / Other Software.Salary provided is Rs 50,000  - 2.0 Lakh/Yr.Job Description is as follows : *************Requirment for driver*******Job location in gurugram.Salary 10k to 20k+over time.Working hours 10.NO LICENCE required.."
7856937,IT,11,"Dear Sir/Madam,Greeting from AL HAMD MANPOWER Service IN EAST DELHISir We Have Manpower Provide to ONLY SAUDI ARABIA COUNTRY Also DUBAI . We have all Catagories Experienced and HardworkerCandidate.If you have Any Recuritment of Any Candidate Please contact with us. We Provide Quality &amp; trad Workers.1. HEAVY DUTY DRIVER COMPANY(GCC LICENCE &amp; INDIAN LICENCE FRESH) = SALARY - 1500 TO 1800 SR - SC - 90 TO 1152. L.M.V. DUTY DRIVER COMPANY OR FAMILY DRIVER (GCC LICENCE &amp; INDIAN LICENCE FRESH) = SALARY - 1200 TO 1600 SR - SC - 85 TO 903. ALL OPERATOR JCB AND SHOWAL OR FORKLIFT AND EXCAVATOR CRANE OPERATOR = SALARY - 1500 TO 1800 SR - SC - 85 TO 954. MASON (FRESHER AND GULF EXPERIENCED) = SALARY - 1400 TO 1800 SR - SC - 85 TO 905. ELECTRICIAN OR PLUMBER (FRESHER AND GULF EXPERIENCED) = SALARY - 1400 TO 1800 SR - SC - 85 TO 956. CARPENTER FINSHING AND SHUTTRING &amp; GIPSEM CARPENTER. = SALARY - 1400 TO 1700 SR - SC - 85 TO 957. WELDER (FRESHER AND GULF EXEPERIENCED) SALARY - 1400 TO 1800 SR - SC - 85 TO 958. HELPER IN COMPANY (FRESHER AND GULF EXPERIENCED) SALARY - 1200 TO 1500 SR - SC - 90 TO 1209. COOK IN HOTEL AND RESTUARANT . ECNR PASSPORT - (FRESH OR GULF RETURN ACCEPTED . SALARY - 1500 SR TO 2400 SR SC - 80 TO 9510. DIESEL &amp; PETROL MECHANIC ( FRESHER AND RETURN)ECR AND ECNR PASSPORT - 1500 TO 2500 RIYAL , SC - 85 TO 90YOU PAY YOUR SERVICE CHARGE IN THREE TIMEAfter mofa , after visa stamping and when your flight and agreementEMAIL IDalhamdservicejobs@gmail.comWEBSITE -www.alhamdmanpower.comTHANK YOUBEST REGARDS WITHNEHA DHAMIMb. no. -  9899838797Comapany Name is Gulf manpower.Job keywords are retail,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Mainframe.Salary provided is Rs 4.0  - 5 Lakh/Yr.Job Description is as follows : AL-HAMD CONSULTANCY SERVICEEAST DELHI BHAJANPURA NEW DELHI - 110053JOB VISA IN SAUDI ARABIA COUNTRY&nbsp;URGENT REQUIRED RETURN TRAILER DRIVER JOB IN SAUDI&nbsp;AGE- 22-43 YR&nbsp;DUTY TIME - 8HR +OT+ ACCOMADATIONALL TYPE PASSPORT ACCEPTED2 YEAR CONTRACTDOCUMENT REQUIRED -1. VALID PASSPORT2. GCC DRIVING LICENCE3.RESUME4. QUALIFICATION CERTIFICATE5. PHOTO."
8386169,IT,11,"- Dear Sir/Madam,Greeting from AL HAMD MANPOWER Service IN EAST DELHISir We Manpower Provide to ONLY SAUDI ARABIA COUNTRY. We have all Catagories Experienced and HardworkerCandidate.If you have Any Recuritment of Any Candidate Please contact with us. We Provide Quality &amp; trad Workers.1. HEAVY DUTY DRIVER COMPANY(GCC LICENCE &amp; INDIAN LICENCE FRESH) = SALARY - 1500 TO 1800 SR - SC - 90 TO 1152. L.M.V. DUTY DRIVER COMPANY OR FAMILY DRIVER (GCC LICENCE &amp; INDIAN LICENCE FRESH) = SALARY - 1200 TO 1600 SR - SC - 85 TO 903. ALL OPERATOR JCB AND SHOWAL OR FORKLIFP AND EXCAVATOR CRAIN OPERATOR = SALARY - 1500 TO 1800 SR - SC - 85 TO 954. MASON (FRESHER AND GULF EXPERIENCED) = SALARY - 1400 TO 1800 SR - SC - 85 TO 905. ELECTRICION OR PLUMBER (FRESHER AND GULF EEPERIENCED) = SALARY - 1400 TO 1800 SR - SC - 85 TO 956. CARPENTER FINSHING AND SHUTRING &amp; GIPSEM CARPENTER. = SALARY - 1400 TO 1700 SR - SC - 85 TO 957. STEEL FIXER (FRESHER AND GULF EXEPERIENCED) SALARY - 1400 TO 1800 SR - SC - 85 TO 958. HELPER IN COMPANY (FRESHER AND GULF EEPERIENCED) SALARY - 1200 TO 1600 SR - SC - 90 TO 1209. COOK required . e.c.n.r. PASSPORT - (FRESH OR GULF RETURN ACCEPTED . SALARY - 1500 SR TO 2400 SR SC - 80 TO 95PAYMENT OPTION THREE PART - 1 - AFTER MOFA2 - AFTER VISA STAMPING3 - FINAL PAYMENT TIME OF AIR TICKET OR AGGREMENTEMAIL ID - alhamdservice786@gmail.comalhamdservicejobs@gmail.communeer@alhamdmanpower.comWEBSIDE - www.alhamdmanpower.comThanks and Regards,MUNEER AHMEDAL -HAMD MANPOWER VISA SERVICE - IN BHAJANPURA EAST DELHI - 11005307532081797 MUNEER AHMED - 09899838797 NEHA DHAMI --------------------Comapany Name is Gulf manpower.Job keywords are retail,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Mainframe.Salary provided is Rs 3.5  - 4.0 Lakh/Yr.Job Description is as follows : AL - HAMD SERVICE&nbsp;EAST DELHI BHAJANPURA NEW DELHI&nbsp;JOB VISA IN SAUDI ARABIA COUNTRY CONTACT WITH PASSPORT&nbsp;URGENT REQUIRED FAMILY DRIVER CANDIDATE IN SAUDI ARABIA COUNTRY&nbsp;AGE - 22-40 YEAR&nbsp;2 YEAR CONTRACT&nbsp;ALL TYPE PASSPORT ACCEPTED&nbsp;DOCUMENTS REQUIRED ---1. VALID PASSPORT&nbsp;2. DRIVING LICENCE&nbsp;&nbsp;3. QUALIFICATION CERTIFICATE&nbsp;4. RESUME THANK YOU&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;."
8337941,IT,11,"Dear Sir/Madam,Greeting from AL HAMD MANPOWER Service IN EAST DELHISir We Manpower Provide to ONLY SAUDI ARABIA COUNTRY. We have all Catagories Experienced and HardworkerCandidate.If you have Any Recuritment of Any Candidate Please contact with us. We Provide Quality &amp; trad Workers.1. HEAVY DUTY DRIVER COMPANY(GCC LICENCE &amp; INDIAN LICENCE FRESH) = SALARY - 1500 TO 1800 SR - SC - 90 TO 1152. L.M.V. DUTY DRIVER COMPANY OR FAMILY DRIVER (GCC LICENCE &amp; INDIAN LICENCE FRESH) = SALARY - 1200 TO 1600 SR - SC - 85 TO 903. ALL OPERATOR JCB AND SHOWAL OR FORKLIFP AND EXCAVATOR CRAIN OPERATOR = SALARY - 1500 TO 1800 SR - SC - 85 TO 954. MASON (FRESHER AND GULF EXPERIENCED) = SALARY - 1400 TO 1800 SR - SC - 85 TO 905. ELECTRICION OR PLUMBER (FRESHER AND GULF EEPERIENCED) = SALARY - 1400 TO 1800 SR - SC - 85 TO 956. CARPENTER FINSHING AND SHUTRING &amp; GIPSEM CARPENTER. = SALARY - 1400 TO 1700 SR - SC - 85 TO 957. STEEL FIXER (FRESHER AND GULF EXEPERIENCED) SALARY - 1400 TO 1800 SR - SC - 85 TO 958. HELPER IN COMPANY (FRESHER AND GULF EEPERIENCED) SALARY - 1200 TO 1600 SR - SC - 90 TO 1209. COOK required . e.c.n.r. PASSPORT - (FRESH OR GULF RETURN ACCEPTED . SALARY - 1500 SR TO 2400 SR SC - 80 TO 95PAYMENT OPTION THREE PART - 1 - AFTER MOFA2 - AFTER VISA STAMPING3 - FINAL PAYMENT TIME OF AIR TICKET OR AGGREMENTEMAIL ID - alhamdservice786@gmail.comalhamdservicejobs@gmail.communeer@alhamdmanpower.comWEBSIDE - www.alhamdmanpower.comThanks and Regards,MUNEER AHMEDAL-HAMD MANPOWER VISA SERVICE - IN BHAJANPURA EAST DELHI - 11005307532081797 MUNEER AHMED - 09899838797 NEHA DHAMI --------------------Comapany Name is Gulf manpower.Job keywords are driving,ms, office.Job Industry is Travel / Tourism.Other skills required are ms,office.Job departments are Mainframe.Salary provided is Rs 3.0  - 3.5 Lakh/Yr.Job Description is as follows : AL- HAMD CONSULTANT SERVICEBHAJANPURA NEW DELHI&nbsp;JOB VISA IN SAUDI ARABIA COUNTRY CONTACT WITH PASSPORT&nbsp;URGENT REQUIRED FAMILY DRIVER JOB IN SAUDI 2 YEAR&nbsp;CONTRACT - 2 YEAR&nbsp;ALL TYPE PASSPORT ACCEPTED&nbsp;DUTY - 8 HR + ACCOMADATION&nbsp;AGE- 22- 42 YEAR&nbsp;DOCUMENTS REQUIRED:-&nbsp;1. VALID PASSPORT&nbsp;2. DRIVING LICENCE&nbsp;3. EXPERIENCE LETTER&nbsp;4. PHOTO'5. FINAL EXIT&nbsp;THANK YOU."
